State,District,Crop,Season,Soil_Type,Rainfall_mm,Temperature_C,Humidity_pct,Area_hectares,Fertilizer_kg_per_hectare,Pesticide_kg_per_hectare,Price_per_quintal
3,38,6,1,3,-0.7127755095869507,-1.810741628078993,-0.18225134283665415,-0.9736940504720235,0.5901227712890141,-0.38071445780753815,5921.04
5,42,13,2,1,1.287114746448664,-0.9376462402110165,-0.0560016886913857,-1.3662232120598201,0.6409324567268873,-0.3583590226582227,4563.73
2,51,2,3,5,-0.8156734285826149,1.1480816308069282,0.07024796545388275,-0.07186181901045463,-1.0048056472120308,0.02727223366746799,7650.15
2,1,8,2,1,0.29363834725660776,-0.14539301788637066,0.19649761959915166,0.24610087102123732,1.2803909368718283,-1.2903012254453086,544.63
7,22,10,2,7,1.0355865000148186,-0.7436250429070218,1.6516910015893518,-0.617744667383448,1.0573240251933604,0.8572177635858026,3069.87
4,20,13,1,3,-0.9014216944123351,-1.2448464692756747,-0.7071841153354023,-0.09437245193305231,-0.5859355575046857,-0.9675446304770675,7709.79
2,25,0,3,2,-1.0894661370213707,2.037345451783571,-0.9331045490690406,-0.872396202320334,0.4191048056688553,-1.1799212643955639,3102.9
5,2,10,0,1,0.852355995136574,1.0025657328289321,0.38919446013666625,1.679746805279176,0.07335109256723048,1.0346640300834935,3696.4
4,21,11,1,5,-0.2999803491715957,-1.681394163209663,-0.32843515289959685,-0.9174174681655294,1.6323409530756334,-0.9270254042689334,331.12
7,28,11,0,5,1.1423957434167507,0.46900744024294583,0.43570749061123903,-0.05286847248201288,-0.925492967504131,-0.9004783250291214,299.82
9,34,0,3,5,-0.9588880760736563,1.3421028281109222,-0.036067532773711435,-1.4998800950377438,-0.6702052796943291,1.2805738167259628,3198.02
11,10,2,2,0,-1.3178273081257834,0.2749862429389511,0.10347155865000605,-0.9666594776837117,-0.6925119708621759,-1.156168614549416,6283.37
2,48,8,1,0,-0.3111125801740506,-1.1640043037323435,-0.11580415644440754,-1.7221725951483957,1.1961212146821847,0.7021269322374265,822.43
1,37,12,1,3,-0.5894183552354232,-1.8269100611876594,-0.4546848070448653,-0.9863562814909846,0.5293990008876533,0.9186952102464196,1776.33
4,18,0,2,5,0.6796559790444358,-1.2125096030583424,0.13005043320690507,-0.3433963286392889,-0.9552352223945935,0.11389954487106507,2193.94
2,51,1,1,4,-0.2575575229189974,-1.3580255010363382,-0.7603418644491998,-0.22310513395915782,1.4204273869810886,1.1687966409793855,5044.08
4,18,3,1,6,-0.4988561516749118,-1.5520466983403336,-0.7404077085315255,0.31503968434669266,-1.6826812065904857,-1.6815213405583285,6415.05
8,52,10,2,2,0.7566789827370969,-0.2262351834297018,-2.082640873654907,1.3336458240942368,0.8763919746097144,-0.8823145339703026,2987.02
8,52,12,3,1,-0.8791572324074253,0.6306917713296082,-0.5344214307155609,1.1465261879251436,-1.217958473927011,1.649438496689667,2068.88
6,6,4,1,0,-0.6225141771346134,-1.535878265231667,-0.8533679253983449,0.16801711307097672,0.3199639560339807,-1.5166500063321273,3064.83
6,5,8,1,3,-0.5590303733098032,-1.5197098321230005,-0.6008686171078076,0.4254824771231875,-0.5301688295850687,-0.7607568553459001,1156.59
1,37,4,2,3,1.50825501095689,-0.40408794762503064,-0.7005393966961775,-0.04724081425136359,-1.2514185106787812,-0.5092582099161017,2650.79
8,12,9,2,7,-0.07041569363448509,-0.24240361653836828,-0.06929112596983474,-0.30611309286123667,0.9495083512154344,-0.28151221433245116,1750.93
2,48,3,1,0,-0.49163524507872475,-1.6490572969923305,-0.016133376856037645,0.1884173741570808,0.6211042867999124,0.4953391571062595,4870.41
1,8,9,2,3,1.2829025509342218,0.5983549051122757,0.34268142966209436,1.1282362986755332,-0.2067218076512905,-1.1421964675810943,2317.2
10,35,1,2,6,0.14831760200834487,0.016291313200291698,0.32274727374441964,-1.3394918354642353,1.4439733387693712,0.3528232580293736,3687.98
1,37,2,0,4,2.521588903288461,0.45283900713427994,0.14998458912457885,0.18419663048409382,0.1464674691729502,-1.5627580913275902,5883.56
8,12,8,0,5,2.4265136331053325,0.5175127395689446,0.7612987039332478,-0.08241367819292243,1.264280548806161,0.004916798518152564,817.74
8,49,0,0,3,1.6000206989500994,0.8732182679596017,0.23636593143449924,-0.6353310993542275,1.4538874237328587,-0.5735300859703836,2112.0
11,19,9,3,1,-0.8605032237006089,1.1965869301329264,-2.222179965078625,-0.09577936649071464,-1.015958992795954,-1.4915001417891476,3354.95
9,58,2,2,7,0.3995449773340164,-0.32324578208169946,0.7878775784901458,1.525689661215148,-1.3344489722479886,-0.2857038584229477,5351.26
8,52,8,1,5,-0.8036385842556366,-1.3418570679276722,-0.614158054386257,0.4325170499114991,1.1341581836603885,-1.5459915149656036,876.6
7,22,6,2,3,1.0924511394597909,-0.565772278711693,-0.06264640733061046,0.5450702145244875,-0.43474576181150193,-1.6954934875266505,4270.92
7,54,3,2,6,0.7795451869583556,-0.2909089158643671,0.7679434225724721,0.3727231812108492,0.5950798137707579,-1.2875067960516442,4489.33
6,5,10,3,2,-1.2423086599739948,1.293597528784924,-0.7337629898923007,0.1440995655907167,-0.8784010639275657,-1.1170466030381143,4757.36
1,45,10,2,1,0.10198345134947857,-0.5172669793856941,-0.0759358446090595,-1.4914386076917696,-0.20548254703085428,-0.8683423870019804,3095.8
0,29,10,3,0,-1.0557685729058315,0.9055551341769346,-2.2155352464394005,-0.7260770883234492,-1.345602317831912,-1.3559703161964227,4789.94
11,36,12,0,0,1.9472259577834228,-0.8244672084503529,1.1400476663690535,-1.0742884413448817,-0.9527567011537216,1.033266815386661,1083.67
0,15,0,3,1,-1.0443354707952022,1.1480816308069282,-0.04271225141293619,-1.3711474130116383,-0.25257445060741984,0.2270739353144744,2943.77
1,37,7,3,0,-1.0795373904516137,1.4067765605455882,-1.325142948783296,-1.0447432356339723,-1.4137616519558884,1.1073191943187686,1939.01
6,23,1,3,7,-0.8620075792414812,1.1157447645895953,0.20314233823837596,0.35021254828825155,-0.303384136045293,-0.24658184691164584,6112.08
2,25,7,1,6,-0.9880725735665786,-1.2125096030583424,-0.24869852922890076,-0.6043789790856556,1.2481701607404945,1.4328702186806739,3017.15
0,30,7,1,4,-0.7413582648635241,-2.279626188230314,-0.5676450239116843,0.888357366594102,0.23321571260346546,0.756618305413883,3388.38
1,13,5,1,7,-1.1761170161756143,-1.4550360996883358,0.409128616054341,-1.3549678955985214,0.9532261330767424,0.19214356789366907,2187.92
8,33,7,1,5,-0.35834934415744046,-0.8729725077763512,-1.53112922659926,0.9087576276802061,0.2542831431508765,1.6871632935041367,1199.26
0,59,1,3,3,-1.0338049820090962,1.5684608916322504,-1.3118535115048464,-1.703179248619954,0.4228225875301632,1.7123131580471165,5818.24
5,2,11,2,6,0.3035670938263647,-0.5981091449290253,-0.21547493603277745,0.4761314011990324,-0.5735429513003264,-0.3513729491740618,298.7
10,31,1,3,2,-0.9438445206649335,1.4067765605455882,-0.42810593248796674,-1.6025848577470958,-1.2662896381240125,-1.2050711289385438,5975.51
2,51,1,1,5,-0.7371460693490817,-1.05082527197168,-0.793565457645323,-0.8871688051757887,-1.2130014314452673,-0.48131391597945755,6249.81
8,12,8,1,5,-0.7579061758131191,-0.92147780710235,-0.12909359372285706,1.278776156345405,0.2505653612895686,-0.6867044764137928,1657.09
0,59,11,1,7,-0.46184900536945356,-0.8568040746676853,-0.36830346473494446,0.8763985928539719,0.5120493522015502,0.5218862363460712,283.56
4,9,2,2,4,0.18803258828737332,-0.0968877185603724,-0.06929112596983474,-1.477369462115146,-1.277442983707936,1.3741872014137213,5513.33
4,20,7,0,6,0.4849923720555624,1.0025657328289321,1.5121519101656342,-1.2403043591490395,1.6893469416156859,-1.6032773175357244,1792.17
7,28,5,0,3,0.895079692497347,-0.0968877185603724,1.2463631645966478,-0.9828389950968288,0.6471287598290669,0.9745837981197084,2058.51
11,11,5,1,4,-0.6826883987695048,-1.762236328752994,-2.175666934604052,1.4926271691100828,0.1786882453042847,-0.37931724311070597,2123.66
3,14,2,1,6,-0.28162721157295395,-1.8430784942963252,-0.5344214307155609,-1.603991772304758,0.5950798137707579,-1.0178443595630273,7186.57
7,54,10,0,1,1.2281440092464708,0.35582840848228225,0.6217596125095294,-0.9575145330589063,1.0684773707772839,-0.7900983639793766,3136.55
3,50,10,0,1,0.30838103155715607,-0.17772988410370358,0.32274727374441964,-1.2318628718030655,-0.543800696409864,-0.3890977459885315,3501.82
1,45,0,2,7,-0.41671833914328504,0.6953655037642729,-0.4480400884056406,1.1000980075222861,1.4489303812511154,0.3500288286357092,2464.41
5,27,11,0,3,0.763298147116935,0.45283900713427994,1.0669557613375817,-1.0348948337303359,1.5046971091707322,-1.1743324056082352,313.13
11,19,12,1,6,-0.6453803813558723,-1.2448464692756747,-0.5676450239116843,1.1324570423485203,-0.5487577388916077,0.13346055062671613,2082.72
2,1,12,2,3,-0.5500042400645695,0.35582840848228225,0.6018254565918556,-1.1256408226995578,0.47115375172716467,-1.0499802975901682,724.91
6,44,1,1,0,-0.08245053796146336,-2.3281314875563126,0.355970866940543,1.0733666309267011,0.9916432123102562,-1.2232349199973624,4908.09
4,55,1,0,7,0.9943671581949177,0.032459746308957586,-0.41481649520951724,-1.2993947705708586,-1.0432227264455447,-0.16274896510171288,3195.74
7,24,10,2,6,0.4148894038509137,-0.14539301788637066,0.08353740273233226,1.3315354522577434,1.3956421745723702,1.307120895965775,3688.82
2,56,8,0,2,-0.04273555168243509,-0.01604555301704123,2.0636635572212807,1.249934407913327,-0.9019470157158485,0.016094516092810277,916.37
3,38,6,3,0,-1.0407250174971086,2.0211770186749045,-0.6739605221392789,0.4339239644691614,1.2655198094265971,-0.46594455431430304,6781.56
10,31,0,3,0,-0.9420392940158868,1.261260662567591,-1.085933077771208,-0.6071928082009802,-1.3889764395471698,1.6522329260833313,2962.97
10,35,3,1,1,-0.7314295182937669,-0.8729725077763512,0.02373493497931041,-0.2505399678335735,0.5665768195007314,-0.7425930642870813,4747.86
2,25,13,1,4,-0.4621498764776281,-0.6951197435810229,-0.8600126440375697,0.06038814940980656,-0.5673466481981467,1.1673994262825538,7553.55
2,56,9,0,7,2.1936393953783027,0.4043337078082811,0.16327402640302838,0.16801711307097672,0.30633208920918553,0.34723439924204463,2260.42
11,39,5,1,7,-0.6035592973196229,-1.3256886348190058,-0.4480400884056406,-1.5216872706815103,-0.5549540419937874,-1.1044716707666244,2171.5
3,14,13,1,1,-0.7521896247578045,-0.79213034223302,-0.26863268514657457,1.490516797273589,-0.5078621384172218,-1.3601619602869193,7174.84
2,1,1,0,3,0.9853410249496841,0.4851758733516123,0.5420229888388342,-1.230455957245403,-1.7049878977583324,0.009108442608649113,4385.25
2,51,13,0,2,0.8959823058218702,0.58218647200361,1.784585374373845,0.8728813064598158,0.6520858023108107,-0.39049496068536366,5946.63
8,33,14,1,3,-0.7389512959981284,-1.0669937050803464,-0.9929070168220628,0.3910130704604597,-0.28975226922049785,1.0011308773595202,2804.02
10,35,8,0,4,0.49732808749071483,1.1965869301329264,1.5520202220009818,0.2545423583672115,-0.12245208546164697,0.11389954487106507,1632.48
10,57,14,0,4,1.5248029219064851,-0.1615614509950371,0.7612987039332478,-0.2519468823912361,0.6892636209238887,-1.5459915149656036,1923.3
4,55,11,0,4,1.3048661418309575,0.2911546760476176,0.867614202160842,1.163409162617092,0.33111730161790415,-1.4719391360334964,264.7
1,45,8,3,6,-1.1045096924300934,0.7923761024162704,-0.13573831236208134,0.9305648033239723,-1.5661907082695081,-0.6671434706581417,1289.26
7,3,14,1,5,-0.45192025879969644,-2.2311208889043153,-0.9397492677082653,-0.8315956801481258,0.69793844526694,-1.541799870875107,2935.45
0,29,2,3,2,-1.0301945287110026,0.43667057402561343,-1.1058672336888817,0.27494261945331555,-1.4881172891820444,-0.21863755297500143,8016.92
8,52,10,1,6,-0.42183314798225074,-1.3418570679276722,-1.2055380132772517,-1.039819034682154,1.3931636533314984,1.0304723859929967,4291.32
3,50,14,0,0,-0.32886397555634367,0.2911546760476176,1.89090087260144,0.6773201829447489,-0.8784010639275657,1.346242907477077,2583.36
8,49,10,3,3,-0.9426410362322357,0.7277023699816058,-2.142443341407929,0.050539747506170046,1.365899919681908,-1.1421964675810943,5250.32
6,5,7,0,5,0.19886394818165382,-0.11305615166903829,1.5985332524755547,-0.2814920881021454,-1.7173805039626917,-1.4677474919429996,3172.97
4,20,14,0,3,2.101271965168745,1.0025657328289321,1.1932054154828506,1.2330514332213787,0.8305393316535851,-0.7104571262599404,1963.84
5,2,9,0,2,2.2255317328447957,0.19414407739561992,0.6284043311487546,0.8953919393824133,0.09070074125333324,-0.2871010731197799,1513.7
0,15,1,2,3,0.8625856128145057,-1.1154990044063446,0.8277458903254944,1.676932976163851,0.6099509412159889,-1.3503814574090938,4439.82
1,45,1,2,6,-0.4681672986411172,-0.32324578208169946,-0.5011978375194377,-1.5076181251048868,1.3138509736235982,1.033266815386661,3679.63
0,29,2,0,6,0.8788326526559264,0.6468602044382746,2.196557930005774,1.3406803968825487,0.5913620319094499,1.358817839748567,5173.95
0,30,5,1,1,-0.6468847368967445,-1.1478358706236775,-0.5809344611901338,0.48386943126617527,0.9631402180402296,1.3644066985358958,2028.83
7,54,12,0,7,1.1384844190104826,0.0809650456349564,1.5187966288048584,-1.6180609178813816,-0.4434205861545535,0.8935453457034398,1296.6
7,54,3,0,0,0.6318174728446972,0.30732310915628347,0.5486677074780585,-1.4675210602115096,1.3906851320906266,0.016094516092810277,4003.16
0,30,0,3,6,-0.9790464403213449,1.0995763314809288,-1.1723144200811284,0.8524810453737116,1.010232121616795,1.2917515343006207,2574.95
7,28,13,3,6,-1.0238762354393391,1.5846293247409158,-0.7470524271707503,-1.440789683615925,1.6831506385135062,1.6969437963819622,7583.67
7,3,8,2,2,-0.2043033367721184,-0.5496038456030266,0.741364548015574,1.080401203715013,-0.16458694655646874,1.1003331208346074,707.72
9,34,0,3,3,-1.0981913991584298,1.5846293247409158,-0.23540909195045123,0.5506978727551368,-0.3963286825779879,-0.28989550251344426,3433.03
2,48,13,2,5,0.532830878255301,0.1456387780696211,0.741364548015574,1.1451192733674815,-1.5537981020651488,0.8781759840382856,7115.34
10,57,0,2,1,0.3772805153291066,-0.2909089158643671,-0.421461213848742,-1.04333632107631,-0.5537147813733514,-0.3024704347849342,2082.53
3,50,10,1,1,-0.47779517410269984,-1.535878265231667,-1.185603857359578,0.6449611481185148,-0.909382579438464,0.09154410972174964,4424.06
5,27,0,3,1,-0.9958952223791145,0.9378920003942663,-0.9331045490690406,1.2970660455950154,0.00767027968412592,-0.08590215677594132,2875.08
9,34,4,0,4,2.3573132782252073,-0.03221398612570712,1.352678662824242,1.3505287987861854,1.496022284827681,-0.9549696982055776,2958.54
9,58,12,1,4,-0.6423716702741277,-1.3256886348190058,-0.21547493603277745,1.1120567812624162,0.246847579428261,0.052422098210447785,1756.7
0,29,0,3,5,-1.0431319863625041,1.1319131976982617,0.2961683991875216,0.5971260531579947,-0.6181563336360199,1.1212913412870904,3020.51
6,5,4,0,4,1.5915963079212148,0.4043337078082811,1.6915593134247002,-1.1692551739870907,-0.11253800049815937,0.37238426378502465,2391.48
9,43,11,1,2,-0.6450795102476977,-2.004762825382988,-1.8367862840035944,1.5960353890982657,-0.06172831506028622,-1.5627580913275902,372.55
9,41,7,3,6,-1.1490386164399131,1.0510710321549304,-1.6108658502699562,1.2042096847893,-1.6752456428678701,0.953625577667225,2536.49
6,5,7,3,0,-0.9032269210613818,1.3097659618935904,-1.4779714774854629,-1.2642219066292997,0.9978395154124359,-0.11524366540941766,2273.5
11,11,13,2,3,0.8625856128145057,-1.2125096030583424,-0.4480400884056406,0.09626447063019669,-0.8251128572488206,-0.8026732962508665,7175.95
9,43,2,3,4,-0.988975186891102,1.8756611206969087,-1.5776422570738329,-1.7137311078024215,0.8206252466900974,-0.6713351147486384,8824.4
4,55,11,0,0,-0.8827676857055187,0.9055551341769346,0.9008377953569653,-0.8829480615028017,-0.6974690133439196,-0.8529730253368261,327.36
1,8,0,2,2,0.48920456757000474,0.09713347874362287,-0.23540909195045123,0.6660648664834499,0.2914609617639545,-1.200879484848047,1598.83
6,44,6,1,2,-0.8403448594529204,-1.1478358706236775,-0.036067532773711435,-0.5375505375966938,-0.1893721589651874,-0.13899631525556527,6044.99
4,20,14,1,5,-0.6992363097191001,-1.6167204307749983,-0.906525674512142,-0.6705039632957863,-1.7210982858239996,-1.1743324056082352,2836.87
0,59,5,1,6,-0.6685474566853055,-1.5035413990143347,-0.48126368160176386,1.0367868524274804,-0.43226724057063004,-1.5459915149656036,2745.95
4,18,1,1,6,-0.8869798812199612,-1.7460678956443283,-0.33507987153882113,-1.1882485205155324,0.5405523464715768,0.00771122791181693,4932.06
7,24,4,0,4,1.359925554626883,-0.1615614509950371,0.9141272326354147,1.5622694397143695,-0.09394909119162038,-1.3364093104407717,2757.75
5,46,10,2,3,0.18592649053015198,0.11330191185228876,1.0137980122237846,1.095173806570468,1.2171886452295961,1.0961414767441107,3726.3
6,32,5,1,3,-0.6384603458678597,-2.360468353773645,0.46893108380736237,1.2281272322695604,0.9457905693541265,1.2274796582463388,1955.75
4,21,14,3,0,-1.0852539415069282,0.776207669307604,-0.8134996135629968,-1.201614208813325,1.085827019463387,0.8390539725269834,2339.9
4,55,14,2,0,0.1164252645418527,0.0809650456349564,0.24301065007372402,-1.2177937262264418,-1.365430487758887,1.4552256538299893,2134.79
2,48,9,2,7,0.48108104764929427,0.5175127395689446,0.5752465820349575,1.306210990219821,1.3956421745723702,-0.7328125614092559,1841.09
11,39,7,2,2,0.23587109448711188,0.032459746308957586,-0.48126368160176386,-0.3940452527151338,-0.40748202816191137,-1.378325751345738,1730.36
6,32,7,2,1,-0.06800872476908958,-0.1615614509950371,0.3692603042189925,-1.6497164954287844,-1.6380678242547924,-1.2469875698435102,2751.09
2,51,2,0,7,1.745341444198362,-0.1615614509950371,-0.2088302173935527,-0.5889029189513698,1.2481701607404945,-0.04119128647731047,4500.87
5,46,9,1,0,-0.6110810750239842,-2.1017734240349855,-0.39488233929184346,-1.1087578480076095,1.0424528977481293,0.08455803623758873,2112.89
0,17,5,0,0,1.0915485261352673,0.37199684159094876,0.28952368054829636,-1.456265743750211,-1.438546864364607,1.033266815386661,1891.92
6,44,9,0,0,0.07370156718107969,0.8408814017422699,0.6749173616233274,0.39945455780643385,0.336074344099648,1.6228914174498548,2350.18
5,46,4,3,5,-0.8018333576065898,0.6630286375469411,-0.16896190555820464,1.1950647401644952,1.126722619937773,-0.23540412933698812,2860.99
8,53,0,3,0,-1.030495399819177,0.35582840848228225,-1.3517218233401944,-0.4137420565224066,-0.8647691971027704,1.553030682608244,2895.13
6,6,3,0,1,1.1231399924935852,-0.11305615166903829,1.784585374373845,-0.47705321161721265,0.612429462456861,-0.5372025038527461,3711.34
0,30,4,0,0,1.624692129820405,1.067239465263597,0.22972121279527496,-0.745070434851891,0.45380410304106156,0.776179311169534,2358.17
4,20,8,0,1,1.7805433638547734,1.2450922294589257,1.7447170625384973,-1.0869506723638431,-1.2266332982700625,-1.378325751345738,1127.37
10,35,2,3,7,-1.1189515056224673,1.3906081274369215,-0.8666573626767939,0.8067563222496852,1.0213854672007188,0.7608099495043797,6850.16
6,23,6,0,6,1.3409706748118921,0.6145233382209423,1.963992777632911,1.497551370061901,0.6211042867999124,0.21729343243664886,4373.99
0,59,0,3,4,-1.0536624751486103,1.3097659618935904,-0.4480400884056406,-0.5424747385485121,0.6533250629312466,1.6508357113864995,3000.48
8,53,6,3,3,-0.9041295343859052,1.0834078983722635,-1.0327753286574104,-0.45243220685812136,-0.2761204023957026,-1.5809218823864088,6271.8
5,46,13,0,5,0.5848815799694819,0.8247129686336034,1.6716251575070264,-0.8315956801481258,0.39060181139882905,0.3849591960565145,4766.46
11,11,14,1,4,-0.5897192263435977,-0.9538146733196824,-1.378300697897093,-1.2283455854089096,-0.174501031519956,1.681574434716808,2458.5
11,19,5,2,5,0.8863544303602878,-0.307077348973033,-1.139090826885005,-0.36801733339838016,-0.7643890868474599,-1.599085673445228,2030.99
4,21,8,0,6,2.968382498927529,0.5660180388949434,1.0802451986160313,0.11103707348565121,0.6434109779677594,-1.037405365318678,659.58
9,58,5,3,3,-1.065396448367414,1.3906081274369215,-0.242053810589676,-1.3514506092043657,-0.085274266848569,-0.6405963914183297,3250.11
1,13,7,0,4,1.7778355238812038,-0.11305615166903829,1.2397184459574235,-1.484404034903458,-0.3108196997679085,0.5819664683098563,1675.31
5,40,9,0,2,1.3782786922255248,0.46900744024294583,0.8144564530470448,-1.1643309730352724,-1.454657252430274,1.5027309535222846,1835.84
8,12,3,1,6,-0.6703526833343523,-1.4873729659056683,-0.7470524271707503,1.4321298431306015,1.4204273869810886,0.5218862363460712,6113.5
5,40,5,3,0,-0.8957051433570203,0.5660180388949434,-1.099222515049657,0.706865388655658,-0.19804698330823878,1.1632077821920568,2110.24
11,36,14,0,3,0.0014925012192100397,0.7600392361989388,-0.4480400884056406,-1.6560476109382651,-1.6479819092182795,0.7831653846536951,2635.64
4,9,1,3,6,-1.1565603941442744,1.18041849702426,0.4489969278896886,-0.38982450904214655,-1.4695283798755054,1.1646049968888894,7095.03
5,2,6,3,7,-0.8824668145973443,1.0510710321549304,-1.1324461082457804,1.4152468684386532,1.668279511068275,-1.2553708580245033,5346.21
1,37,12,2,1,0.7611920493597136,0.2911546760476176,0.2762342432698478,-0.0064402920791551965,0.03865179519502423,-1.1533741851557517,1513.47
0,29,9,3,2,-0.8108594908518235,1.2450922294589257,-0.1091594378051828,1.1992854838374818,1.5332001034407587,-1.1841129084860604,2828.56
9,41,6,3,3,-1.2435121444066926,0.8732182679596017,-1.6241552875484055,-0.9420384729246205,-0.45705245297934866,1.2554239521829829,6267.14
7,54,11,1,0,-0.7642244690847827,-1.794573194970327,0.2828789619090721,-0.2252155057956512,1.5517890127472977,0.03705273654529352,309.95
8,33,10,1,1,-0.7753567000872376,-1.5682151314489994,-1.14573554552423,0.7392244234818922,1.2580842457039814,1.3937482071693723,3890.35
1,13,3,3,3,-1.1045096924300934,-0.03221398612570712,-0.8134996135629968,0.6526991781856577,0.9098520113614847,1.439856292164835,5789.92
10,0,2,1,7,-0.811762104176347,-1.3418570679276722,-0.36830346473494446,0.022401456352923066,-0.13236617042513457,-0.5148470687034307,6135.61
2,48,0,1,1,-0.9907804135401488,-0.7759619091243541,-1.4115242910932162,0.18067934408993788,0.6657176691356059,1.3099153253594393,2820.97
8,49,11,1,6,-0.6763701054978414,-1.261014902384341,-1.14573554552423,1.3033971611044963,-0.7594320443657162,-0.12222973889357883,393.38
4,20,5,2,3,-0.5797904797738407,-0.08071928545170594,0.409128616054341,-1.2993947705708586,1.6162305650099662,-1.016447144866195,1923.21
3,14,0,0,2,1.9348902423482697,-0.21006675032103592,1.352678662824242,1.0156831340625447,-1.2315903407518063,0.19912964137783024,1625.54
0,15,5,0,0,1.108397308193037,0.4851758733516123,2.116821306335078,1.60447687644424,-1.0457012476864165,0.5149001628619101,2351.8
7,54,12,3,3,-1.1267741544350034,0.776207669307604,-0.089225281887509,-1.1973934651403377,-0.21043958951259809,-1.0122555007756984,1497.03
7,28,3,2,6,-0.1299881730530276,0.16180721117828759,-0.5144872747978871,-1.6680063846783952,-1.3741053121019386,-0.3541673785677262,5412.61
0,29,14,3,7,-1.0425302441461555,1.5037871591975847,-0.1091594378051828,0.340364146384615,-0.4223531556071424,0.028669448364300174,3044.35
7,3,0,2,2,-0.11614810207700267,-0.8406356415590188,0.12340571456768032,-0.9603283621742311,-1.2390259044744218,0.6560188472419638,2758.67
11,11,2,2,4,1.0611605442096474,0.37199684159094876,0.02373493497931041,-0.7936089870912423,0.5442701283328847,0.848834475404809,4731.72
1,16,5,3,6,-1.0530607329322614,1.0510710321549304,-1.7836285348897973,-0.8175265345715023,0.1588600753773095,1.22189079945901,3369.58
7,28,3,0,3,0.9937654159785687,0.9540604335029328,0.8609694835216177,1.7071816391535921,0.20223419709256715,-1.3126566605946242,5117.93
10,0,13,2,0,-0.08064531131241673,-0.7759619091243541,0.409128616054341,1.278072699066574,0.7797296462157118,1.6270830615403515,4784.26
10,0,12,1,6,-0.5039709605138776,-1.2933517686016736,-1.6374447248268547,0.5689877620047472,1.1762930447552102,-1.1575658292462485,1421.25
8,12,11,3,5,-0.9453488762058058,0.8732182679596017,-1.1590249828026793,-0.6071928082009802,0.2394120157056451,1.2973403930879495,396.12
2,56,4,2,3,-0.6835910120940283,0.12947034496095522,-0.16231718691898037,0.992469043861116,-1.255136292540089,-1.0932939531919668,3309.1
2,56,1,0,6,0.826481079833571,0.6953655037642729,0.7812328598509216,1.627690966645669,-0.21415737137390603,-1.554374803146597,5171.78
3,14,9,0,3,1.3776769500091757,-0.17772988410370358,0.1765634636814774,-1.4548588291925484,-0.8201558147670768,1.689957722897801,2025.95
10,31,12,3,0,-0.8596006103760856,1.6331346240669151,0.4755758024465876,0.8405222716335821,1.325004319207522,-0.8627535282146516,1190.33
6,6,9,0,3,2.513766254475925,0.7115339368729393,0.40248389741511575,0.7666592573563081,-0.7990883842196659,1.2498350933956541,1893.68
9,43,3,2,5,0.6110573663806598,-0.0968877185603724,1.9772822149113605,1.3019902465468338,-0.9738241317011325,-0.15716010631438415,6032.51
9,41,13,3,3,-0.828310015125942,1.0995763314809288,-0.6872499594177284,0.0005942807091564228,0.36829512023098215,1.3685983426263926,8515.44
5,40,11,3,1,-1.1589673630096702,0.8570498348509352,0.42241805333278953,0.8918746529882577,1.5914453526012475,1.5795777618480564,338.26
10,0,6,3,6,-1.2474234688129606,0.5175127395689446,-1.7636943789721231,-1.7341313688885256,1.5840097888786315,1.2498350933956541,5968.57
3,47,12,2,2,1.1944464451309316,-0.17772988410370358,0.9672849817492118,-0.8949068352429317,-0.8424625059349236,-1.3867090395267316,630.15
5,42,5,2,5,-0.1456334706780993,0.4043337078082811,1.7048487507031498,-1.3781819857999502,1.2345382939156988,-0.9493808394182488,2334.2
10,57,5,0,1,1.5257055352310087,1.4067765605455882,1.7380723438992731,-1.3092431724744948,-0.34180121527880686,1.2093158671875202,2149.44
1,16,9,0,4,0.4714531721877118,0.2264809436129523,1.50550719152641,-1.7024757913411228,1.3857280896088824,0.48975029831893024,2142.37
4,20,0,2,5,-0.5090857693528432,0.7923761024162704,-0.48126368160176386,1.013572762226051,-0.8585728940005908,-1.2889040107484764,2347.01
6,44,7,3,1,-1.188452731610767,0.7277023699816058,-1.6573788807445289,-0.5656888287499408,0.40919072070536805,-1.364353604377416,3579.46
7,28,4,2,5,0.5448657225822793,0.09713347874362287,0.7480092666547983,0.08219532505357295,0.03741253457458837,-0.41704203992517563,2557.76
7,54,2,3,7,-1.0193631688167222,0.6953655037642729,-2.5344817411221836,-1.273366851254105,1.1775323053756457,-0.8334120195811752,6258.26
2,25,9,1,1,-0.18233974587538318,-1.5843835645576658,0.3094578364659711,0.030139486420065975,-0.26124927495047123,0.630868982698984,3052.57
3,7,3,3,5,-0.8165760419071382,1.3421028281109222,0.0104454977008609,1.3449011405555356,0.29022170114351864,1.1157024824997617,8423.49
5,40,3,1,3,-0.5969401329397847,-1.277183335493007,0.06360324681465847,-1.5413840744887832,1.3262435798279575,1.0933470473504463,5455.6
10,57,13,3,3,-0.772949731221842,0.11330191185228876,-2.355074337863118,-0.9307831564633218,0.39060181139882905,1.6452468525991701,7927.12
10,57,4,3,4,-1.0380171775235385,0.2103125105042864,-0.4480400884056406,-1.2072418670439742,1.201078257163929,-0.6405963914183297,3996.3
9,26,7,3,5,-0.9089434721166966,0.7115339368729393,-1.0792883591319833,-0.1808976972292871,-0.40500350692103965,-0.40865875174418254,2303.43
